Run	group	Protein.Group	Genes	PG.MaxLFQ	n_peptides
msrC3	msrC	P0C018	rplR	31.397398626536496	9
WT1	WT	P0C037	ppnP	27.01257288121124	3
WT2	WT	P0C037	ppnP	27.02437796339504	3
WT3	WT	P0C037	ppnP	27.011399259816926	3
bisC1	bisC	P0C037	ppnP	26.86297516213082	3
bisC2	bisC	P0C037	ppnP	26.841183381074803	3
bisC3	bisC	P0C037	ppnP	27.00597158851573	3
msrA1	msrA	P0C037	ppnP	26.920718660327097	3
msrA2	msrA	P0C037	ppnP	26.885974287986105	3
msrA3	msrA	P0C037	ppnP	26.999600170928794	3
msrB1	msrB	P0C037	ppnP	26.876777716024414	3
msrB2	msrB	P0C037	ppnP	26.78850935464886	3
msrB3	msrB	P0C037	ppnP	26.697515061495103	3
msrC1	msrC	P0C037	ppnP	26.833854146503203	3
msrC3	msrC	P0C037	ppnP	26.765498872359316	3
WT1	WT	P0C054	ibpA	25.708526338057375	8
WT2	WT	P0C054	ibpA	25.707250955052313	10
WT3	WT	P0C054	ibpA	25.769452387097747	9
bisC1	bisC	P0C054	ibpA	25.000554881292985	8
bisC2	bisC	P0C054	ibpA	25.182596972035682	8
bisC3	bisC	P0C054	ibpA	25.166786767358094	9
msrA1	msrA	P0C054	ibpA	25.356787494410735	9
msrA2	msrA	P0C054	ibpA	25.22270780304346	10
msrA3	msrA	P0C054	ibpA	25.703620164392817	9
msrB1	msrB	P0C054	ibpA	25.107483850744902	7
msrB2	msrB	P0C054	ibpA	25.421301591148968	8
msrB3	msrB	P0C054	ibpA	25.07897442962654	7
msrC1	msrC	P0C054	ibpA	24.81215428758605	9
msrC3	msrC	P0C054	ibpA	24.849825127138434	8
WT1	WT	P0C058	ibpB	23.75734544698997	10
WT2	WT	P0C058	ibpB	23.85958758057307	11
WT3	WT	P0C058	ibpB	24.20561265427212	11
bisC1	bisC	P0C058	ibpB	22.739973906127652	8
bisC2	bisC	P0C058	ibpB	22.610373695631967	9
bisC3	bisC	P0C058	ibpB	23.409948036163318	9
msrA1	msrA	P0C058	ibpB	23.20261454672953	9
msrA2	msrA	P0C058	ibpB	21.106394248126904	7
msrA3	msrA	P0C058	ibpB	23.82096257647479	11
msrB1	msrB	P0C058	ibpB	23.071357445488704	9
msrB2	msrB	P0C058	ibpB	23.108480588072727	11
msrB3	msrB	P0C058	ibpB	23.470524333964867	11
msrC1	msrC	P0C058	ibpB	22.040565650844748	11
msrC3	msrC	P0C058	ibpB	22.490556268945173	9
WT1	WT	P0C066	mltC	22.043013929202164	11
WT2	WT	P0C066	mltC	22.204134533751812	12
WT3	WT	P0C066	mltC	22.174147906588914	11
bisC1	bisC	P0C066	mltC	22.176177715484908	11
bisC2	bisC	P0C066	mltC	22.225529754756728	11
bisC3	bisC	P0C066	mltC	22.29409652941383	10
msrA1	msrA	P0C066	mltC	22.0329893825578	11
msrA2	msrA	P0C066	mltC	21.992474827374494	11
msrA3	msrA	P0C066	mltC	22.18044096632332	11
msrB1	msrB	P0C066	mltC	22.31225009340615	11
msrB2	msrB	P0C066	mltC	22.214933300496426	11
msrB3	msrB	P0C066	mltC	22.270710088442993	10
msrC1	msrC	P0C066	mltC	22.111113855330064	10
msrC3	msrC	P0C066	mltC	22.05564387964906	11
WT1	WT	P0C077	relE	22.147604146079278	7
WT2	WT	P0C077	relE	22.364007176566048	7
WT3	WT	P0C077	relE	22.42677302987406	7
bisC1	bisC	P0C077	relE	22.43011458461796	7
bisC2	bisC	P0C077	relE	22.317908287195824	7
bisC3	bisC	P0C077	relE	22.030544897769996	7
msrA1	msrA	P0C077	relE	22.2277407868025	7
msrA2	msrA	P0C077	relE	22.309142829954222	7
msrA3	msrA	P0C077	relE	22.25499369322962	7
msrB1	msrB	P0C077	relE	22.032195084899552	6
msrB2	msrB	P0C077	relE	22.03979442005445	7
msrB3	msrB	P0C077	relE	21.982839470008912	7
msrC1	msrC	P0C077	relE	21.972063459055168	7
msrC3	msrC	P0C077	relE	21.82077476990831	7
WT1	WT	P0C079	relB	18.9469972707959	2
WT2	WT	P0C079	relB	19.35573714293261	2
WT3	WT	P0C079	relB	21.083418296134795	3
bisC1	bisC	P0C079	relB	20.75684611182086	3
bisC2	bisC	P0C079	relB	18.168757493113294	1
bisC3	bisC	P0C079	relB	20.1629160295347	3
msrA1	msrA	P0C079	relB	20.14366300126236	2
msrA2	msrA	P0C079	relB	20.012145398555067	2
msrA3	msrA	P0C079	relB	20.56311781780464	3
msrB1	msrB	P0C079	relB	18.6518672846872	2
msrB2	msrB	P0C079	relB	19.072736961833957	2
msrB3	msrB	P0C079	relB	19.92893270340948	3
msrC1	msrC	P0C079	relB	19.65598866809458	2
msrC3	msrC	P0C079	relB	20.38561822117076	3
WT1	WT	P0C093	slmA	23.109475521339757	6
WT2	WT	P0C093	slmA	23.176350466147362	6
WT3	WT	P0C093	slmA	23.28402979738195	5
bisC1	bisC	P0C093	slmA	23.50897177607703	5
bisC2	bisC	P0C093	slmA	23.49751601922772	6
bisC3	bisC	P0C093	slmA	23.57918183433893	6
msrA1	msrA	P0C093	slmA	22.86220467817547	6
msrA2	msrA	P0C093	slmA	23.007338549652218	5
msrA3	msrA	P0C093	slmA	23.27176349538718	5
msrB1	msrB	P0C093	slmA	23.512214688204747	5
msrB2	msrB	P0C093	slmA	23.58595392660714	6
msrB3	msrB	P0C093	slmA	23.585050782447468	7
msrC1	msrC	P0C093	slmA	23.381800888693412	6
msrC3	msrC	P0C093	slmA	23.54777568363765	6
WT1	WT	P0C0K3	srkA	22.814752210149376	14
WT2	WT	P0C0K3	srkA	22.992734300019233	14
WT3	WT	P0C0K3	srkA	22.954516539827072	14
bisC1	bisC	P0C0K3	srkA	22.898203723849505	14
bisC2	bisC	P0C0K3	srkA	22.872667929769943	15
bisC3	bisC	P0C0K3	srkA	22.829250546924037	15
msrA1	msrA	P0C0K3	srkA	22.831712085881403	15
msrA2	msrA	P0C0K3	srkA	22.806512649179336	14
msrA3	msrA	P0C0K3	srkA	22.974513320196788	14
msrB1	msrB	P0C0K3	srkA	22.728801255998135	15
msrB2	msrB	P0C0K3	srkA	22.741106491446192	13
msrB3	msrB	P0C0K3	srkA	22.851460641612718	14
msrC1	msrC	P0C0K3	srkA	22.907759786280888	15
msrC3	msrC	P0C0K3	srkA	22.657278101780708	15
WT1	WT	P0C0L2	osmC	29.418562831502452	13
WT2	WT	P0C0L2	osmC	29.70655482566622	14
WT3	WT	P0C0L2	osmC	29.712628066122512	13
bisC1	bisC	P0C0L2	osmC	29.716593629106523	13
bisC2	bisC	P0C0L2	osmC	29.419404102253168	12
bisC3	bisC	P0C0L2	osmC	29.80012447089852	14
msrA1	msrA	P0C0L2	osmC	29.893321530622384	13
msrA2	msrA	P0C0L2	osmC	29.668477753011448	13
msrA3	msrA	P0C0L2	osmC	29.81975645028279	14
msrB1	msrB	P0C0L2	osmC	28.791810335967	14
msrB2	msrB	P0C0L2	osmC	28.48220726009835	12
msrB3	msrB	P0C0L2	osmC	29.022954107094332	13
msrC1	msrC	P0C0L2	osmC	29.139713558291923	13
msrC3	msrC	P0C0L2	osmC	28.532054092383483	12
WT1	WT	P0C0L7	proP	26.941328495421537	17
WT2	WT	P0C0L7	proP	26.877012686632533	18
WT3	WT	P0C0L7	proP	26.8885509638351	18
bisC1	bisC	P0C0L7	proP	26.763149338644862	16
bisC2	bisC	P0C0L7	proP	26.836532072920654	17
bisC3	bisC	P0C0L7	proP	26.816052984722827	18
msrA1	msrA	P0C0L7	proP	26.83730040794825	17
msrA2	msrA	P0C0L7	proP	26.980618744571057	17
msrA3	msrA	P0C0L7	proP	26.919894514343106	18
msrB1	msrB	P0C0L7	proP	26.63070516744942	17
msrB2	msrB	P0C0L7	proP	26.65178299849304	16
msrB3	msrB	P0C0L7	proP	26.767855696351553	17
msrC1	msrC	P0C0L7	proP	26.319201038737983	18
msrC3	msrC	P0C0L7	proP	26.146016545697094	18
WT1	WT	P0C0L9	iscX	22.52144372904497	2
WT2	WT	P0C0L9	iscX	22.55917073853028	2
WT3	WT	P0C0L9	iscX	23.276070577029035	2
bisC1	bisC	P0C0L9	iscX	22.90710814872344	2
bisC2	bisC	P0C0L9	iscX	22.011902527894584	2
bisC3	bisC	P0C0L9	iscX	22.91677824542263	2
msrA1	msrA	P0C0L9	iscX	22.62088081470924	2
msrA2	msrA	P0C0L9	iscX	22.549910371578022	2
msrA3	msrA	P0C0L9	iscX	23.054460243156175	2
msrB1	msrB	P0C0L9	iscX	21.257263092549795	2
msrB2	msrB	P0C0L9	iscX	22.371196892596082	1
msrB3	msrB	P0C0L9	iscX	23.060870547279364	2
msrC1	msrC	P0C0L9	iscX	22.494671651683255	2
msrC3	msrC	P0C0L9	iscX	23.351157617214238	2
WT1	WT	P0C0R7	rlmE	25.039052405040373	9
WT2	WT	P0C0R7	rlmE	24.886687909199278	9
WT3	WT	P0C0R7	rlmE	24.94745698219557	9
bisC1	bisC	P0C0R7	rlmE	24.98940610765412	8
bisC2	bisC	P0C0R7	rlmE	24.977987423111987	8
bisC3	bisC	P0C0R7	rlmE	24.971853818399357	8
msrA1	msrA	P0C0R7	rlmE	24.9157374445068	9
msrA2	msrA	P0C0R7	rlmE	25.119013130417386	9
msrA3	msrA	P0C0R7	rlmE	24.966197644214198	9
msrB1	msrB	P0C0R7	rlmE	24.982774899516052	9
msrB2	msrB	P0C0R7	rlmE	25.076284233334665	8
msrB3	msrB	P0C0R7	rlmE	25.0273682878358	9
msrC1	msrC	P0C0R7	rlmE	24.956934780296027	8
msrC3	msrC	P0C0R7	rlmE	24.830581452304124	9
WT1	WT	P0C0S1	mscS	26.017787950648987	9
WT2	WT	P0C0S1	mscS	25.991373840148437	9
WT3	WT	P0C0S1	mscS	26.20929420317489	9
bisC1	bisC	P0C0S1	mscS	25.79355409679144	9
bisC2	bisC	P0C0S1	mscS	25.654400030252294	9
bisC3	bisC	P0C0S1	mscS	26.129287891416435	9
msrA1	msrA	P0C0S1	mscS	26.244869573389067	9
msrA2	msrA	P0C0S1	mscS	26.27035878180068	9
msrA3	msrA	P0C0S1	mscS	26.209551829308698	9
msrB1	msrB	P0C0S1	mscS	25.55183497094843	9
msrB2	msrB	P0C0S1	mscS	25.283988834800933	9
msrB3	msrB	P0C0S1	mscS	25.474865480742835	9
msrC1	msrC	P0C0S1	mscS	25.48516634821663	9
msrC3	msrC	P0C0S1	mscS	25.230588246465544	9
WT1	WT	P0C0T5	mepA	21.898252907208054	5
WT2	WT	P0C0T5	mepA	21.851601894192477	5
WT3	WT	P0C0T5	mepA	21.776206802417086	6
bisC1	bisC	P0C0T5	mepA	21.859027693159696	4
bisC2	bisC	P0C0T5	mepA	21.84588002497493	5
bisC3	bisC	P0C0T5	mepA	22.00503048314209	6
msrA1	msrA	P0C0T5	mepA	21.925121569325338	6
msrA2	msrA	P0C0T5	mepA	22.18307771748691	5
msrA3	msrA	P0C0T5	mepA	21.998439789960045	5
msrB1	msrB	P0C0T5	mepA	22.104688005581774	5
msrB2	msrB	P0C0T5	mepA	22.09961556301301	5
msrB3	msrB	P0C0T5	mepA	21.949343973997777	5
msrC1	msrC	P0C0T5	mepA	21.72445202586177	5
msrC3	msrC	P0C0T5	mepA	21.71296343171802	6
WT1	WT	P0C0U4	rimK	21.854564342359023	12
WT2	WT	P0C0U4	rimK	21.775348050590118	12
WT3	WT	P0C0U4	rimK	21.888424710573766	13
bisC1	bisC	P0C0U4	rimK	21.68061084237148	13
bisC2	bisC	P0C0U4	rimK	21.720127020688757	12
bisC3	bisC	P0C0U4	rimK	21.81714674053135	13
msrA1	msrA	P0C0U4	rimK	21.76055661754776	14
msrA2	msrA	P0C0U4	rimK	22.11602375412556	14
msrA3	msrA	P0C0U4	rimK	21.919999228527633	11
msrB1	msrB	P0C0U4	rimK	21.721613760309907	10
msrB2	msrB	P0C0U4	rimK	21.842423624896377	12
msrB3	msrB	P0C0U4	rimK	21.617398521702764	11
msrC1	msrC	P0C0U4	rimK	21.766226598166483	12
msrC3	msrC	P0C0U4	rimK	21.831971515522284	12
WT1	WT	P0C0V0	degP	27.684259152093873	39
WT2	WT	P0C0V0	degP	27.708119407732088	39
WT3	WT	P0C0V0	degP	27.77133874028212	37
bisC1	bisC	P0C0V0	degP	27.589664403291774	37
bisC2	bisC	P0C0V0	degP	27.49826927716386	36
bisC3	bisC	P0C0V0	degP	27.68209747094266	40
msrA1	msrA	P0C0V0	degP	27.766569953224643	39
msrA2	msrA	P0C0V0	degP	27.734416590166663	38
msrA3	msrA	P0C0V0	degP	27.87144355575227	39
msrB1	msrB	P0C0V0	degP	27.444799050475808	39
msrB2	msrB	P0C0V0	degP	27.377107508843814	36
msrB3	msrB	P0C0V0	degP	27.27401436900811	37
msrC1	msrC	P0C0V0	degP	27.87027242809511	39
msrC3	msrC	P0C0V0	degP	27.673409583229333	39
WT1	WT	P0C7L2	paaJ	20.160180266322833	7
WT2	WT	P0C7L2	paaJ	20.901290165704914	8
WT3	WT	P0C7L2	paaJ	20.89415275693192	6
bisC1	bisC	P0C7L2	paaJ	20.93148669405737	8
bisC2	bisC	P0C7L2	paaJ	20.87894653232644	8
bisC3	bisC	P0C7L2	paaJ	20.992990356013603	8
msrA1	msrA	P0C7L2	paaJ	19.80380082595784	7
msrA2	msrA	P0C7L2	paaJ	19.076363183723746	7
msrA3	msrA	P0C7L2	paaJ	20.7170342726164	8
msrB1	msrB	P0C7L2	paaJ	20.73071453551258	7
msrB2	msrB	P0C7L2	paaJ	20.312564204854482	6
msrB3	msrB	P0C7L2	paaJ	20.807799944513818	7
msrC1	msrC	P0C7L2	paaJ	18.60401552327127	7
msrC3	msrC	P0C7L2	paaJ	18.459759661697607	6
WT1	WT	P0C8J6	gatY	31.771169856489003	27
WT2	WT	P0C8J6	gatY	31.555046852931852	27
WT3	WT	P0C8J6	gatY	31.55544947421405	29
bisC1	bisC	P0C8J6	gatY	31.381674037779845	25
bisC2	bisC	P0C8J6	gatY	31.306584500194212	26
bisC3	bisC	P0C8J6	gatY	31.306896232774918	29
msrA1	msrA	P0C8J6	gatY	31.940987050380738	30
msrA2	msrA	P0C8J6	gatY	31.765919167416257	27
msrA3	msrA	P0C8J6	gatY	31.52769354812538	25
msrB1	msrB	P0C8J6	gatY	31.37583621618014	26
msrB2	msrB	P0C8J6	gatY	31.415863080708302	24
msrB3	msrB	P0C8J6	gatY	31.275331265166386	25
msrC1	msrC	P0C8J6	gatY	31.272230527554715	25
msrC3	msrC	P0C8J6	gatY	31.57111343698865	28
WT1	WT	P0C8J8	gatZ	33.05738446072099	35
WT2	WT	P0C8J8	gatZ	32.840413365842686	36
WT3	WT	P0C8J8	gatZ	32.79715061678066	36
bisC1	bisC	P0C8J8	gatZ	32.63383436007118	33
bisC2	bisC	P0C8J8	gatZ	32.43651979032988	34
bisC3	bisC	P0C8J8	gatZ	32.57081474262581	35
msrA1	msrA	P0C8J8	gatZ	33.132382370329246	36
msrA2	msrA	P0C8J8	gatZ	33.26999712035056	36
msrA3	msrA	P0C8J8	gatZ	32.91054282447747	36
msrB1	msrB	P0C8J8	gatZ	32.85048598414567	36
msrB2	msrB	P0C8J8	gatZ	32.82600657501913	36
msrB3	msrB	P0C8J8	gatZ	32.7750268792904	35
msrC1	msrC	P0C8J8	gatZ	25.877249304284476	17
msrC3	msrC	P0C8J8	gatZ	25.260132348760223	16
WT1	WT	P0C8K0	kbaZ	18.97948067029715	3
WT2	WT	P0C8K0	kbaZ	19.386906837917685	4
WT3	WT	P0C8K0	kbaZ	19.19602348049593	4
bisC1	bisC	P0C8K0	kbaZ	19.411200628227014	3
bisC2	bisC	P0C8K0	kbaZ	19.34827565284127	4
bisC3	bisC	P0C8K0	kbaZ	19.419592484812817	4
msrA1	msrA	P0C8K0	kbaZ	18.567552403988664	3
msrA2	msrA	P0C8K0	kbaZ	18.541375409915336	4
msrA3	msrA	P0C8K0	kbaZ	18.691994033926367	4
msrB1	msrB	P0C8K0	kbaZ	19.663852966436	4
msrB2	msrB	P0C8K0	kbaZ	19.10006010237687	3
msrB3	msrB	P0C8K0	kbaZ	19.257140778015305	4
msrC1	msrC	P0C8K0	kbaZ	19.6332901627202	4
msrC3	msrC	P0C8K0	kbaZ	19.659085448364216	4
WT1	WT	P0C960	emtA	23.745110496980367	9
WT2	WT	P0C960	emtA	23.77957108634893	9
WT3	WT	P0C960	emtA	23.742702520611445	9
bisC1	bisC	P0C960	emtA	23.81739767670148	9
bisC2	bisC	P0C960	emtA	23.726226476202417	9
bisC3	bisC	P0C960	emtA	23.698823128358047	9
msrA1	msrA	P0C960	emtA	23.727309858347642	9
msrA2	msrA	P0C960	emtA	23.811428103805522	9
msrA3	msrA	P0C960	emtA	23.960772385399316	9
msrB1	msrB	P0C960	emtA	23.63490164995065	9
msrB2	msrB	P0C960	emtA	23.65106275278682	9
msrB3	msrB	P0C960	emtA	23.643218529826292	9
msrC1	msrC	P0C960	emtA	23.741893311793014	9
msrC3	msrC	P0C960	emtA	23.650784982185993	9
WT1	WT	P0CB39	eptC	24.50512875324593	29
WT2	WT	P0CB39	eptC	24.235768843349128	28
WT3	WT	P0CB39	eptC	24.315954827538	31
bisC1	bisC	P0CB39	eptC	24.555510325795634	30
bisC2	bisC	P0CB39	eptC	24.53246044607794	29
bisC3	bisC	P0CB39	eptC	24.482275220296728	31
msrA1	msrA	P0CB39	eptC	24.038534240921976	29
msrA2	msrA	P0CB39	eptC	24.311583973042207	31
msrA3	msrA	P0CB39	eptC	24.02720307129602	30
msrB1	msrB	P0CB39	eptC	24.806980442660247	32
msrB2	msrB	P0CB39	eptC	24.8664429168006	29
msrB3	msrB	P0CB39	eptC	24.799946082022725	31
msrC1	msrC	P0CB39	eptC	24.627128172757313	31
msrC3	msrC	P0CB39	eptC	24.84683790867181	32
WT1	WT	P0CE47	tufA	33.557522598576206	63
WT2	WT	P0CE47	tufA	33.539526725696156	67
WT3	WT	P0CE47	tufA	33.54844306888628	68
bisC1	bisC	P0CE47	tufA	33.609722638088094	64
bisC2	bisC	P0CE47	tufA	33.47965508220612	63
bisC3	bisC	P0CE47	tufA	33.54608678725792	70
msrA1	msrA	P0CE47	tufA	33.45064644224661	64
msrA2	msrA	P0CE47	tufA	33.4598918333389	66
msrA3	msrA	P0CE47	tufA	33.553248901908546	66
msrB1	msrB	P0CE47	tufA	33.78665001948003	70
msrB2	msrB	P0CE47	tufA	33.77176297863374	64
msrB3	msrB	P0CE47	tufA	33.709463546290365	66
msrC1	msrC	P0CE47	tufA	33.465826187606254	65
msrC3	msrC	P0CE47	tufA	33.439260219616266	68
WT1	WT	P0CE53	insH6	24.21862442636308	9
WT2	WT	P0CE53	insH6	24.019804318312286	9
WT3	WT	P0CE53	insH6	23.888372403741496	9
bisC1	bisC	P0CE53	insH6	23.73628889013318	8
bisC2	bisC	P0CE53	insH6	23.978331222463176	9
bisC3	bisC	P0CE53	insH6	23.916976186905874	10
msrA1	msrA	P0CE53	insH6	23.99239348406977	10
msrA2	msrA	P0CE53	insH6	23.8553750391221	8
msrA3	msrA	P0CE53	insH6	24.025992481376903	10
msrB1	msrB	P0CE53	insH6	24.090498841010522	9
msrB2	msrB	P0CE53	insH6	24.206828215380167	8
msrB3	msrB	P0CE53	insH6	24.075347917728553	10
msrC1	msrC	P0CE53	insH6	23.982853480205996	9
msrC3	msrC	P0CE53	insH6	24.11840567429594	10
WT1	WT	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.23717173250916	4
WT2	WT	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.064270758158944	4
WT3	WT	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.15434299664289	4
bisC1	bisC	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.39351562776416	4
bisC2	bisC	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.245056930246808	4
bisC3	bisC	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.139731198449294	4
msrA1	msrA	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.30760676464442	4
msrA2	msrA	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	19.708662201542516	3
msrA3	msrA	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.207013724203687	4
msrB1	msrB	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.402880260048843	4
msrB2	msrB	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.492436099070325	4
msrB3	msrB	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.628103959324108	4
msrC1	msrC	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.271605219937385	4
msrC3	msrC	P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	insC1;insC2;insC3;insC4;insC5;insC6	20.437455435118714	4
WT1	WT	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.94321358663357	3
WT2	WT	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.845035634123747	3
WT3	WT	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.784655211903466	3
bisC1	bisC	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.98208297845153	3
bisC2	bisC	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	21.03512260647475	3
bisC3	bisC	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.757422362010562	4
msrA1	msrA	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.733599719591396	3
msrA2	msrA	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.865002974160568	3
msrA3	msrA	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	21.035736960823304	3
msrB1	msrB	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.9288058698359	3
msrB2	msrB	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.961532359622343	3
msrB3	msrB	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	21.06131844927639	3
msrC1	msrC	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.89046830179604	3
msrC3	msrC	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	insE1;insE2;insE3;insE4;insE5	20.682805070623775	3
WT1	WT	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.3431703955386	7
WT2	WT	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.20483185338605	7
WT3	WT	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.46685041667049	7
bisC1	bisC	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.406442611377827	7
bisC2	bisC	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.37255278260676	7
bisC3	bisC	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.323520325622592	7
msrA1	msrA	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.177914782021222	6
msrA2	msrA	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.014095919825426	8
msrA3	msrA	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.099246988988615	7
msrB1	msrB	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.344314738041078	6
msrB2	msrB	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.3652742446554	9
msrB3	msrB	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.292075563069435	9
msrC1	msrC	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.335701649106728	8
msrC3	msrC	P0CF91;P0CF92;P0CF93	insL1;insL2;insL3	20.451987423270058	9
WT1	WT	P0CG19	rph	21.710462368266942	5
WT2	WT	P0CG19	rph	21.917952925974802	7
WT3	WT	P0CG19	rph	21.564978040275673	6
bisC1	bisC	P0CG19	rph	21.98709170871688	7
bisC2	bisC	P0CG19	rph	21.866783132433028	6
bisC3	bisC	P0CG19	rph	22.42613317797474	7
msrA1	msrA	P0CG19	rph	21.79744711055147	5
msrA2	msrA	P0CG19	rph	21.181210200671423	5
msrA3	msrA	P0CG19	rph	21.98581466918469	6
msrB1	msrB	P0CG19	rph	22.826924902900387	6
msrB2	msrB	P0CG19	rph	22.594457079215427	7
msrB3	msrB	P0CG19	rph	22.708354675034123	6
msrC1	msrC	P0CG19	rph	22.466451666222735	7
msrC3	msrC	P0CG19	rph	22.646171940894376	8
WT1	WT	P0DM85	crfC	19.962664908320125	18
WT2	WT	P0DM85	crfC	19.6900088450128	18
WT3	WT	P0DM85	crfC	19.813958171146908	20
bisC1	bisC	P0DM85	crfC	21.318829081100397	27
bisC2	bisC	P0DM85	crfC	21.4594089792889	27
bisC3	bisC	P0DM85	crfC	21.36230504888667	27
msrA1	msrA	P0DM85	crfC	19.14922241403436	15
msrA2	msrA	P0DM85	crfC	19.51631957949638	16
msrA3	msrA	P0DM85	crfC	19.54944991393159	16
msrB1	msrB	P0DM85	crfC	21.742752162530376	25
msrB2	msrB	P0DM85	crfC	21.737861792516423	27
msrB3	msrB	P0DM85	crfC	21.729898261610685	26
msrC1	msrC	P0DM85	crfC	21.401440613368063	26
msrC3	msrC	P0DM85	crfC	21.765226803855427	28
WT1	WT	P0DMC5	rcsC	22.28131909923356	27
WT2	WT	P0DMC5	rcsC	22.381725254683733	27
WT3	WT	P0DMC5	rcsC	22.38821782679282	27
bisC1	bisC	P0DMC5	rcsC	22.383384727736413	26
bisC2	bisC	P0DMC5	rcsC	22.344259059765417	27
bisC3	bisC	P0DMC5	rcsC	22.324847331032384	27
msrA1	msrA	P0DMC5	rcsC	22.232839695470684	27
msrA2	msrA	P0DMC5	rcsC	22.396182211513874	26
msrA3	msrA	P0DMC5	rcsC	22.492324236567296	27
msrB1	msrB	P0DMC5	rcsC	22.216472047395197	27
msrB2	msrB	P0DMC5	rcsC	22.1893833111471	26
msrB3	msrB	P0DMC5	rcsC	22.178163024313356	27
msrC1	msrC	P0DMC5	rcsC	22.514269436695475	27
msrC3	msrC	P0DMC5	rcsC	22.216179382401762	27
WT1	WT	P0DMC7	rcsB	27.463239849859107	13
WT2	WT	P0DMC7	rcsB	27.448276648838206	13
WT3	WT	P0DMC7	rcsB	27.40586585277734	13
bisC1	bisC	P0DMC7	rcsB	27.423275721653845	13
bisC2	bisC	P0DMC7	rcsB	27.37345582483711	13
bisC3	bisC	P0DMC7	rcsB	27.43624997309134	13
msrA1	msrA	P0DMC7	rcsB	27.37638442960701	13
msrA2	msrA	P0DMC7	rcsB	27.32863069367493	13
