Run	group	rep	Protein.Group	PG.MaxLFQ	n_detect	n_replicates	comparison
msrA_2	msrA	2	P76055	27.10799395478783	3	3	WT_vs_msrA
msrA_2	msrA	2	P76062	23.51107060821845	3	3	WT_vs_msrA
msrA_2	msrA	2	P76073	20.372071017450065	3	3	WT_vs_msrA
msrA_2	msrA	2	P76076	22.552792908717805	3	3	WT_vs_msrA
msrA_2	msrA	2	P76077	17.555796736014617	3	3	WT_vs_msrA
msrA_2	msrA	2	P76078	18.76881450827057	3	3	WT_vs_msrA
msrA_2	msrA	2	P76079	18.353538658026675	3	3	WT_vs_msrA
msrA_2	msrA	2	P76081	19.680402959447907	3	3	WT_vs_msrA
msrA_2	msrA	2	P76082	18.299179644792712	3	3	WT_vs_msrA
msrA_2	msrA	2	P76083	19.487467652431583	3	3	WT_vs_msrA
msrA_2	msrA	2	P76085	21.278022022728024	3	3	WT_vs_msrA
msrA_2	msrA	2	P76086	22.391547259106225	3	3	WT_vs_msrA
msrA_2	msrA	2	P76097	24.21100004544168	3	3	WT_vs_msrA
msrA_2	msrA	2	P76100	21.92686584227451	3	3	WT_vs_msrA
msrA_2	msrA	2	P76102	16.22494891279427	3	3	WT_vs_msrA
msrA_2	msrA	2	P76104	23.84659242430286	3	3	WT_vs_msrA
msrA_2	msrA	2	P76108	24.647114399551455	3	3	WT_vs_msrA
msrA_2	msrA	2	P76112	23.072148309221102	3	3	WT_vs_msrA
msrA_2	msrA	2	P76113	26.605861416472393	3	3	WT_vs_msrA
msrA_2	msrA	2	P76114	20.455433334107394	3	3	WT_vs_msrA
msrA_2	msrA	2	P76115	21.816761418287363	3	3	WT_vs_msrA
msrA_2	msrA	2	P76116	24.161777578533485	3	3	WT_vs_msrA
msrA_2	msrA	2	P76121	21.877810308493757	3	3	WT_vs_msrA
msrA_2	msrA	2	P76128	23.064344118447256	3	3	WT_vs_msrA
msrA_2	msrA	2	P76129	18.546174535656792	3	3	WT_vs_msrA
msrA_2	msrA	2	P76134	21.93384064697628	3	3	WT_vs_msrA
msrA_2	msrA	2	P76141	26.31388513401133	3	3	WT_vs_msrA
msrA_2	msrA	2	P76142	25.30221371457247	3	3	WT_vs_msrA
msrA_2	msrA	2	P76143	26.29580003708608	3	3	WT_vs_msrA
msrA_2	msrA	2	P76145	23.421122808088644	3	3	WT_vs_msrA
msrA_2	msrA	2	P76148	20.130483054887847	3	3	WT_vs_msrA
msrA_2	msrA	2	P76149	23.14056784346892	3	3	WT_vs_msrA
msrA_2	msrA	2	P76156	18.61018960842542	3	3	WT_vs_msrA
msrA_2	msrA	2	P76170	26.243496961386217	3	3	WT_vs_msrA
msrA_2	msrA	2	P76172	22.83313146966888	3	3	WT_vs_msrA
msrA_2	msrA	2	P76176	23.24090136047629	3	3	WT_vs_msrA
msrA_2	msrA	2	P76177	28.115005696239535	3	3	WT_vs_msrA
msrA_2	msrA	2	P76180	21.97899946736998	3	3	WT_vs_msrA
msrA_2	msrA	2	P76182	19.931406166823248	3	3	WT_vs_msrA
msrA_2	msrA	2	P76185	21.5351696354015	3	3	WT_vs_msrA
msrA_2	msrA	2	P76186	16.120416824621913	3	3	WT_vs_msrA
msrA_2	msrA	2	P76187	26.832154875634604	3	3	WT_vs_msrA
msrA_2	msrA	2	P76192	27.555123874647386	3	3	WT_vs_msrA
msrA_2	msrA	2	P76193	27.118479026121936	3	3	WT_vs_msrA
msrA_2	msrA	2	P76194	23.57698594886031	3	3	WT_vs_msrA
msrA_2	msrA	2	P76196	16.941969606154775	3	3	WT_vs_msrA
msrA_2	msrA	2	P76204	17.58624675400248	3	3	WT_vs_msrA
msrA_2	msrA	2	P76206	20.971875301172325	3	3	WT_vs_msrA
msrA_2	msrA	2	P76208	26.680751613310136	3	3	WT_vs_msrA
msrA_2	msrA	2	P76213	13.782498577038856	3	3	WT_vs_msrA
msrA_2	msrA	2	P76214	19.172803845176787	3	3	WT_vs_msrA
msrA_2	msrA	2	P76215	20.374323408024736	3	3	WT_vs_msrA
msrA_2	msrA	2	P76216	22.49133775956576	3	3	WT_vs_msrA
msrA_2	msrA	2	P76217	22.10226184172693	3	3	WT_vs_msrA
msrA_2	msrA	2	P76219	18.864610674136276	3	3	WT_vs_msrA
msrA_2	msrA	2	P76220	26.355120521471925	3	3	WT_vs_msrA
msrA_2	msrA	2	P76221	20.131062519287415	3	3	WT_vs_msrA
msrA_2	msrA	2	P76222	22.79404941929895	3	3	WT_vs_msrA
msrA_2	msrA	2	P76223	23.801724736582003	3	3	WT_vs_msrA
msrA_2	msrA	2	P76226	19.618134758647596	3	3	WT_vs_msrA
msrA_2	msrA	2	P76227	17.549827069725136	3	3	WT_vs_msrA
msrA_2	msrA	2	P76231	21.39850794586784	3	3	WT_vs_msrA
msrA_2	msrA	2	P76234	23.799110837853075	3	3	WT_vs_msrA
msrA_2	msrA	2	P76235	23.783407941856265	3	3	WT_vs_msrA
msrA_2	msrA	2	P76237	23.62077344833607	3	3	WT_vs_msrA
msrA_2	msrA	2	P76243	24.741128201882045	3	3	WT_vs_msrA
msrA_2	msrA	2	P76245	22.49930054771395	3	3	WT_vs_msrA
msrA_2	msrA	2	P76250	20.029391541125303	3	3	WT_vs_msrA
msrA_2	msrA	2	P76251	23.517200926133107	3	3	WT_vs_msrA
msrA_2	msrA	2	P76254	18.932685594254796	3	3	WT_vs_msrA
msrA_2	msrA	2	P76256	25.22727264183943	3	3	WT_vs_msrA
msrA_2	msrA	2	P76257	17.856862318467694	3	3	WT_vs_msrA
msrA_2	msrA	2	P76264	20.797421778350973	3	3	WT_vs_msrA
msrA_2	msrA	2	P76268	25.835680360516715	3	3	WT_vs_msrA
msrA_2	msrA	2	P76269	19.9008705843982	3	3	WT_vs_msrA
msrA_2	msrA	2	P76270	25.453069261394003	3	3	WT_vs_msrA
msrA_2	msrA	2	P76272	29.35109465180643	3	3	WT_vs_msrA
msrA_2	msrA	2	P76273	25.34932793878657	3	3	WT_vs_msrA
msrA_2	msrA	2	P76280	20.034046142571388	3	3	WT_vs_msrA
msrA_2	msrA	2	P76290	24.375935220094156	3	3	WT_vs_msrA
msrA_2	msrA	2	P76291	24.264008845677942	3	3	WT_vs_msrA
msrA_2	msrA	2	P76297	17.498760357582217	3	3	WT_vs_msrA
msrA_2	msrA	2	P76298	19.485646555126593	3	3	WT_vs_msrA
msrA_2	msrA	2	P76299	18.43089643947843	3	3	WT_vs_msrA
msrA_2	msrA	2	P76308	19.37992787970604	3	3	WT_vs_msrA
msrA_2	msrA	2	P76316	24.9613694092139	3	3	WT_vs_msrA
msrA_2	msrA	2	P76318	20.41596453182684	3	3	WT_vs_msrA
msrA_2	msrA	2	P76329	24.691824225231695	3	3	WT_vs_msrA
msrA_2	msrA	2	P76330	22.291910228952137	3	3	WT_vs_msrA
msrA_2	msrA	2	P76339	21.869083682842113	3	3	WT_vs_msrA
msrA_2	msrA	2	P76340	20.214492107604116	3	3	WT_vs_msrA
msrA_2	msrA	2	P76341	22.613472049019514	3	3	WT_vs_msrA
msrA_2	msrA	2	P76342	23.74165738274126	3	3	WT_vs_msrA
msrA_2	msrA	2	P76344	20.81346601731209	3	3	WT_vs_msrA
msrA_2	msrA	2	P76346	24.398895399667147	3	3	WT_vs_msrA
msrA_2	msrA	2	P76347	16.317915875526637	3	3	WT_vs_msrA
msrA_2	msrA	2	P76350	19.370452618395124	3	3	WT_vs_msrA
msrA_2	msrA	2	P76361	17.968442616910142	3	3	WT_vs_msrA
msrA_2	msrA	2	P76369	21.56965920887941	3	3	WT_vs_msrA
msrA_2	msrA	2	P76372	27.189907635887995	3	3	WT_vs_msrA
msrA_2	msrA	2	P76373	14.903256389372528	3	3	WT_vs_msrA
msrA_2	msrA	2	P76389	23.696780370448515	3	3	WT_vs_msrA
msrA_2	msrA	2	P76394	18.480317374245654	3	3	WT_vs_msrA
msrA_2	msrA	2	P76397	22.291266692369373	3	3	WT_vs_msrA
msrA_2	msrA	2	P76398	19.648582393072644	3	3	WT_vs_msrA
msrA_2	msrA	2	P76399	17.61225220477202	3	3	WT_vs_msrA
msrA_2	msrA	2	P76402	27.387709848233108	3	3	WT_vs_msrA
msrA_2	msrA	2	P76403	26.329574233393313	3	3	WT_vs_msrA
msrA_2	msrA	2	P76406	22.242821138637375	3	3	WT_vs_msrA
msrA_2	msrA	2	P76407	23.143599014635136	3	3	WT_vs_msrA
msrA_2	msrA	2	P76417	18.012474845924217	3	3	WT_vs_msrA
msrA_2	msrA	2	P76418	21.364870709541577	3	3	WT_vs_msrA
msrA_2	msrA	2	P76419	23.464503124297156	3	3	WT_vs_msrA
msrA_2	msrA	2	P76422	23.781333396812094	3	3	WT_vs_msrA
msrA_2	msrA	2	P76423	19.002277144043195	3	3	WT_vs_msrA
msrA_2	msrA	2	P76440	27.894477434539073	3	3	WT_vs_msrA
msrA_2	msrA	2	P76445	23.88878774019656	3	3	WT_vs_msrA
msrA_2	msrA	2	P76446	22.276376050532125	3	3	WT_vs_msrA
msrA_2	msrA	2	P76461	21.30784047426473	3	3	WT_vs_msrA
msrA_2	msrA	2	P76469	20.500426885203087	3	3	WT_vs_msrA
msrA_2	msrA	2	P76471	22.48754530114712	3	3	WT_vs_msrA
msrA_2	msrA	2	P76472	16.74560211392183	3	3	WT_vs_msrA
msrA_2	msrA	2	P76483	18.076052654641103	3	3	WT_vs_msrA
msrA_2	msrA	2	P76491	23.900850965341288	3	3	WT_vs_msrA
msrA_2	msrA	2	P76502	18.391958212771247	3	3	WT_vs_msrA
msrA_2	msrA	2	P76503	22.912828043451135	3	3	WT_vs_msrA
msrA_2	msrA	2	P76506	26.03073498591769	3	3	WT_vs_msrA
msrA_2	msrA	2	P76507	24.58830117471935	3	3	WT_vs_msrA
msrA_2	msrA	2	P76513	17.048169208664913	3	3	WT_vs_msrA
msrA_2	msrA	2	P76520	18.97708204798555	3	3	WT_vs_msrA
msrA_2	msrA	2	P76524	18.840911392462427	3	3	WT_vs_msrA
msrA_2	msrA	2	P76535	23.630541542004845	3	3	WT_vs_msrA
msrA_2	msrA	2	P76536	27.62123450801847	3	3	WT_vs_msrA
msrA_2	msrA	2	P76537	24.950001830985297	3	3	WT_vs_msrA
msrA_2	msrA	2	P76539	23.550785998729197	3	3	WT_vs_msrA
msrA_2	msrA	2	P76540	16.44337358604238	3	3	WT_vs_msrA
msrA_2	msrA	2	P76541	22.77628472675137	3	3	WT_vs_msrA
msrA_2	msrA	2	P76542	20.270533875511948	3	3	WT_vs_msrA
msrA_2	msrA	2	P76546	17.25437312370263	3	3	WT_vs_msrA
msrA_2	msrA	2	P76547	18.453082703860268	3	3	WT_vs_msrA
msrA_2	msrA	2	P76549	21.071927604815706	3	3	WT_vs_msrA
msrA_2	msrA	2	P76550	25.422871797888806	3	3	WT_vs_msrA
msrA_2	msrA	2	P76555	25.869406143266485	3	3	WT_vs_msrA
msrA_2	msrA	2	P76558	28.460496642317946	3	3	WT_vs_msrA
msrA_2	msrA	2	P76561	25.33001129437265	3	3	WT_vs_msrA
msrA_2	msrA	2	P76562	19.99367197104941	3	3	WT_vs_msrA
msrA_2	msrA	2	P76569	26.242802680210236	3	3	WT_vs_msrA
msrA_2	msrA	2	P76575	24.066616439113485	3	3	WT_vs_msrA
msrA_2	msrA	2	P76576	26.065478753942227	3	3	WT_vs_msrA
msrA_2	msrA	2	P76577	22.065861477725687	3	3	WT_vs_msrA
msrA_2	msrA	2	P76578	25.059795806795876	3	3	WT_vs_msrA
msrA_2	msrA	2	P76585	23.86809664733295	3	3	WT_vs_msrA
msrA_2	msrA	2	P76586	19.230236268240553	3	3	WT_vs_msrA
msrA_2	msrA	2	P76594	26.84449842017213	3	3	WT_vs_msrA
msrA_2	msrA	2	P76621	24.67211269084778	3	3	WT_vs_msrA
msrA_2	msrA	2	P76641	25.248966421394044	3	3	WT_vs_msrA
msrA_2	msrA	2	P76658	26.312485544914153	3	3	WT_vs_msrA
msrA_2	msrA	2	P76909	21.517228805020316	3	3	WT_vs_msrA
msrA_2	msrA	2	P76938	18.10986045724141	3	3	WT_vs_msrA
msrA_2	msrA	2	P77031	15.97735408706442	3	3	WT_vs_msrA
msrA_2	msrA	2	P77129	18.579561550162037	3	3	WT_vs_msrA
msrA_2	msrA	2	P77147	22.269473862817406	3	3	WT_vs_msrA
msrA_2	msrA	2	P77148	23.815463334815263	3	3	WT_vs_msrA
msrA_2	msrA	2	P77150	25.89305901168488	3	3	WT_vs_msrA
msrA_2	msrA	2	P77156	18.750887397771177	3	3	WT_vs_msrA
msrA_2	msrA	2	P77161	19.88256870430176	3	3	WT_vs_msrA
msrA_2	msrA	2	P77162	19.255775015830405	3	3	WT_vs_msrA
msrA_2	msrA	2	P77165	22.40931401535236	3	3	WT_vs_msrA
msrA_2	msrA	2	P77171	23.383097533686815	3	3	WT_vs_msrA
msrA_2	msrA	2	P77173	26.236913008632538	3	3	WT_vs_msrA
msrA_2	msrA	2	P77179	22.4677445908701	3	3	WT_vs_msrA
msrA_2	msrA	2	P77181	23.59485295178344	3	3	WT_vs_msrA
msrA_2	msrA	2	P77182	28.829228477371956	3	3	WT_vs_msrA
msrA_2	msrA	2	P77187	21.40508081032784	3	3	WT_vs_msrA
msrA_2	msrA	2	P77202	24.77892624041677	3	3	WT_vs_msrA
msrA_2	msrA	2	P77212	23.95263204049117	3	3	WT_vs_msrA
msrA_2	msrA	2	P77213	24.772344982572484	3	3	WT_vs_msrA
msrA_2	msrA	2	P77214	17.829672443647375	3	3	WT_vs_msrA
msrA_2	msrA	2	P77215	22.57941998850221	3	3	WT_vs_msrA
msrA_2	msrA	2	P77221	23.836171546179397	3	3	WT_vs_msrA
msrA_2	msrA	2	P77223	17.007878642967825	3	3	WT_vs_msrA
msrA_2	msrA	2	P77243	17.486682589182095	3	3	WT_vs_msrA
msrA_2	msrA	2	P77245	24.078922814381016	3	3	WT_vs_msrA
msrA_2	msrA	2	P77247	24.64200176844951	3	3	WT_vs_msrA
msrA_2	msrA	2	P77252	24.165770344755103	3	3	WT_vs_msrA
msrA_2	msrA	2	P77256	22.17666303899558	3	3	WT_vs_msrA
msrA_2	msrA	2	P77257	23.350423434288818	3	3	WT_vs_msrA
msrA_2	msrA	2	P77258	25.401187726509885	3	3	WT_vs_msrA
msrA_2	msrA	2	P77260	16.25478614567582	3	3	WT_vs_msrA
msrA_2	msrA	2	P77263	15.310695426300017	3	3	WT_vs_msrA
msrA_2	msrA	2	P77265	21.979899890880887	3	3	WT_vs_msrA
msrA_2	msrA	2	P77268	18.505963693448177	3	3	WT_vs_msrA
msrA_2	msrA	2	P77269	19.88201971955583	3	3	WT_vs_msrA
msrA_2	msrA	2	P77272	21.41836530617914	3	3	WT_vs_msrA
msrA_2	msrA	2	P77279	24.608145834846283	3	3	WT_vs_msrA
msrA_2	msrA	2	P77280	21.18203208463669	3	3	WT_vs_msrA
msrA_2	msrA	2	P77285	22.54998825534121	3	3	WT_vs_msrA
msrA_2	msrA	2	P77293	24.36515407723713	3	3	WT_vs_msrA
msrA_2	msrA	2	P77295	18.36115869198191	3	3	WT_vs_msrA
msrA_2	msrA	2	P77300	22.0149354764147	3	3	WT_vs_msrA
msrA_2	msrA	2	P77301	22.447521795133184	3	3	WT_vs_msrA
msrA_2	msrA	2	P77302	23.84200086231639	3	3	WT_vs_msrA
msrA_2	msrA	2	P77304	23.830989108408616	3	3	WT_vs_msrA
msrA_2	msrA	2	P77306	20.609136344786624	3	3	WT_vs_msrA
msrA_2	msrA	2	P77307	23.11475301518202	3	3	WT_vs_msrA
msrA_2	msrA	2	P77309	22.567878343507783	3	3	WT_vs_msrA
msrA_2	msrA	2	P77316	22.647511895342006	3	3	WT_vs_msrA
msrA_2	msrA	2	P77318	25.533558586158534	3	3	WT_vs_msrA
msrA_2	msrA	2	P77319	18.786893856216928	3	3	WT_vs_msrA
msrA_2	msrA	2	P77324	24.326622591963098	3	3	WT_vs_msrA
msrA_2	msrA	2	P77328	14.75370224604647	3	3	WT_vs_msrA
msrA_2	msrA	2	P77330	21.666913106565534	3	3	WT_vs_msrA
msrA_2	msrA	2	P77333	20.099131228325383	3	3	WT_vs_msrA
msrA_2	msrA	2	P77334	21.57472944339148	3	3	WT_vs_msrA
msrA_2	msrA	2	P77335	24.87227348095165	3	3	WT_vs_msrA
msrA_2	msrA	2	P77338	26.183430939803035	3	3	WT_vs_msrA
msrA_2	msrA	2	P77339	18.397131970386315	3	3	WT_vs_msrA
msrA_2	msrA	2	P77348	25.206120231598067	3	3	WT_vs_msrA
msrA_2	msrA	2	P77357	21.555771841354655	3	3	WT_vs_msrA
msrA_2	msrA	2	P77360	21.364111405062893	3	3	WT_vs_msrA
msrA_2	msrA	2	P77364	21.63553447138372	3	3	WT_vs_msrA
msrA_2	msrA	2	P77368	21.03206826617348	3	3	WT_vs_msrA
msrA_2	msrA	2	P77374	25.952010408997268	3	3	WT_vs_msrA
msrA_2	msrA	2	P77375	23.34847679710074	3	3	WT_vs_msrA
msrA_2	msrA	2	P77376	23.896590632689904	3	3	WT_vs_msrA
msrA_2	msrA	2	P77378	20.526684531022823	3	3	WT_vs_msrA
msrA_2	msrA	2	P77379	17.240327258003312	3	3	WT_vs_msrA
msrA_2	msrA	2	P77390	12.856622807993643	3	3	WT_vs_msrA
msrA_2	msrA	2	P77395	24.512111584496232	3	3	WT_vs_msrA
msrA_2	msrA	2	P77396	17.476806512710088	3	3	WT_vs_msrA
msrA_2	msrA	2	P77398	21.792316982459145	3	3	WT_vs_msrA
msrA_2	msrA	2	P77399	22.595948665208446	3	3	WT_vs_msrA
msrA_2	msrA	2	P77400	24.34147552458795	3	3	WT_vs_msrA
msrA_2	msrA	2	P77402	19.256971391236487	3	3	WT_vs_msrA
msrA_2	msrA	2	P77409	19.83530063204728	3	3	WT_vs_msrA
msrA_2	msrA	2	P77425	20.937272335457617	3	3	WT_vs_msrA
msrA_2	msrA	2	P77432	23.949381202392043	3	3	WT_vs_msrA
msrA_2	msrA	2	P77433	24.06845422499904	3	3	WT_vs_msrA
msrA_2	msrA	2	P77434	24.37946047018215	3	3	WT_vs_msrA
msrA_2	msrA	2	P77439	19.17915328807656	3	3	WT_vs_msrA
msrA_2	msrA	2	P77444	23.935532333898617	3	3	WT_vs_msrA
msrA_2	msrA	2	P77454	26.949837840028273	3	3	WT_vs_msrA
msrA_2	msrA	2	P77455	17.059159095783208	3	3	WT_vs_msrA
msrA_2	msrA	2	P77467	17.059997422875867	3	3	WT_vs_msrA
msrA_2	msrA	2	P77473	22.245028632358856	3	3	WT_vs_msrA
msrA_2	msrA	2	P77475	22.54448152231079	3	3	WT_vs_msrA
msrA_2	msrA	2	P77485	22.631689749627885	3	3	WT_vs_msrA
msrA_2	msrA	2	P77488	25.446624206896033	3	3	WT_vs_msrA
msrA_2	msrA	2	P77489	20.642425906191093	3	3	WT_vs_msrA
msrA_2	msrA	2	P77493	27.20987721735429	3	3	WT_vs_msrA
msrA_2	msrA	2	P77495	19.816945940639915	3	3	WT_vs_msrA
msrA_2	msrA	2	P77499	26.18214001689626	3	3	WT_vs_msrA
msrA_2	msrA	2	P77503	16.417458530306646	3	3	WT_vs_msrA
msrA_2	msrA	2	P77504	22.723668547019827	3	3	WT_vs_msrA
msrA_2	msrA	2	P77522	24.12438087748813	3	3	WT_vs_msrA
msrA_2	msrA	2	P77526	23.92098182621142	3	3	WT_vs_msrA
msrA_2	msrA	2	P77529	25.057691180653404	3	3	WT_vs_msrA
msrA_2	msrA	2	P77536	24.27875499555476	3	3	WT_vs_msrA
msrA_2	msrA	2	P77539	21.63750401866596	3	3	WT_vs_msrA
msrA_2	msrA	2	P77541	16.194917972953704	3	3	WT_vs_msrA
msrA_2	msrA	2	P77544	29.12123106294645	3	3	WT_vs_msrA
msrA_2	msrA	2	P77549	19.102060118062347	3	3	WT_vs_msrA
msrA_2	msrA	2	P77552	26.446898147208184	3	3	WT_vs_msrA
msrA_2	msrA	2	P77554	22.35482038271845	3	3	WT_vs_msrA
msrA_2	msrA	2	P77555	20.82222440357631	3	3	WT_vs_msrA
msrA_2	msrA	2	P77559	21.793586938375995	3	3	WT_vs_msrA
msrA_2	msrA	2	P77561	18.993711700395895	3	3	WT_vs_msrA
msrA_2	msrA	2	P77562	22.373176473332563	3	3	WT_vs_msrA
msrA_2	msrA	2	P77564	19.11339391989271	3	3	WT_vs_msrA
msrA_2	msrA	2	P77567	22.459649738688196	3	3	WT_vs_msrA
msrA_2	msrA	2	P77569	23.85989103861055	3	3	WT_vs_msrA
msrA_2	msrA	2	P77570	24.336800183188775	3	3	WT_vs_msrA
msrA_2	msrA	2	P77579	18.96573250732403	3	3	WT_vs_msrA
msrA_2	msrA	2	P77580	22.188850044696693	3	3	WT_vs_msrA
msrA_2	msrA	2	P77581	24.5788355255695	3	3	WT_vs_msrA
msrA_2	msrA	2	P77585	19.661491183497834	3	3	WT_vs_msrA
msrA_2	msrA	2	P77596	22.268112047373208	3	3	WT_vs_msrA
msrA_2	msrA	2	P77608	19.878792219317972	3	3	WT_vs_msrA
msrA_2	msrA	2	P77609	19.675533380418695	3	3	WT_vs_msrA
msrA_2	msrA	2	P77611	22.34574943957361	3	3	WT_vs_msrA
msrA_2	msrA	2	P77615	21.655898400583308	3	3	WT_vs_msrA
msrA_2	msrA	2	P77619	22.5167194496734	3	3	WT_vs_msrA
msrA_2	msrA	2	P77622	18.035121456521654	3	3	WT_vs_msrA
msrA_2	msrA	2	P77624	18.674782666280446	3	3	WT_vs_msrA
msrA_2	msrA	2	P77625	23.672367608600982	3	3	WT_vs_msrA
msrA_2	msrA	2	P77626	21.470791291958136	3	3	WT_vs_msrA
msrA_2	msrA	2	P77634	16.582803880210133	3	3	WT_vs_msrA
msrA_2	msrA	2	P77649	21.092465690975747	3	3	WT_vs_msrA
msrA_2	msrA	2	P77650	19.56138386436061	3	3	WT_vs_msrA
msrA_2	msrA	2	P77667	23.24514660911717	3	3	WT_vs_msrA
msrA_2	msrA	2	P77671	19.201394531199497	3	3	WT_vs_msrA
msrA_2	msrA	2	P77672	20.8287364710234	3	3	WT_vs_msrA
msrA_2	msrA	2	P77674	26.2126998661082	3	3	WT_vs_msrA
msrA_2	msrA	2	P77689	24.821224822187386	3	3	WT_vs_msrA
msrA_2	msrA	2	P77690	25.6103527419694	3	3	WT_vs_msrA
msrA_2	msrA	2	P77694	20.539102355311325	3	3	WT_vs_msrA
msrA_2	msrA	2	P77695	27.177568113843694	3	3	WT_vs_msrA
msrA_2	msrA	2	P77700	19.98392324850083	3	3	WT_vs_msrA
msrA_2	msrA	2	P77704	22.502697439416032	3	3	WT_vs_msrA
msrA_2	msrA	2	P77712	22.53575971712798	3	3	WT_vs_msrA
msrA_2	msrA	2	P77713	23.76227993779988	3	3	WT_vs_msrA
msrA_2	msrA	2	P77717	28.452395092988525	3	3	WT_vs_msrA
msrA_2	msrA	2	P77718	25.769538647111126	3	3	WT_vs_msrA
msrA_2	msrA	2	P77721	23.520710628987473	3	3	WT_vs_msrA
msrA_2	msrA	2	P77726	22.125969758043485	3	3	WT_vs_msrA
msrA_2	msrA	2	P77730	21.216399959910767	3	3	WT_vs_msrA
msrA_2	msrA	2	P77731	20.213888564875603	3	3	WT_vs_msrA
msrA_2	msrA	2	P77735	26.629611090266405	3	3	WT_vs_msrA
msrA_2	msrA	2	P77736	20.54937153102478	3	3	WT_vs_msrA
msrA_2	msrA	2	P77737	27.581547013073667	3	3	WT_vs_msrA
msrA_2	msrA	2	P77739	26.72939327583125	3	3	WT_vs_msrA
msrA_2	msrA	2	P77743	19.263686273434818	3	3	WT_vs_msrA
msrA_2	msrA	2	P77744	17.623641969140923	3	3	WT_vs_msrA
msrA_2	msrA	2	P77748	25.892481579754513	3	3	WT_vs_msrA
msrA_2	msrA	2	P77754	24.755794673790035	3	3	WT_vs_msrA
msrA_2	msrA	2	P77756	25.524425857826444	3	3	WT_vs_msrA
msrA_2	msrA	2	P77757	19.23710227707349	3	3	WT_vs_msrA
msrA_2	msrA	2	P77766	22.47309530316419	3	3	WT_vs_msrA
msrA_2	msrA	2	P77774	27.74250424423521	3	3	WT_vs_msrA
msrA_2	msrA	2	P77775	25.0635254298911	3	3	WT_vs_msrA
msrA_2	msrA	2	P77781	24.465511478294655	3	3	WT_vs_msrA
msrA_2	msrA	2	P77783	25.45459010351925	3	3	WT_vs_msrA
msrA_2	msrA	2	P77788	18.96213330644976	3	3	WT_vs_msrA
msrA_2	msrA	2	P77790	19.971341118224277	3	3	WT_vs_msrA
msrA_2	msrA	2	P77791	24.140960638607623	3	3	WT_vs_msrA
msrA_2	msrA	2	P77795	20.404287673335777	3	3	WT_vs_msrA
msrA_2	msrA	2	P77804	28.054424967476937	3	3	WT_vs_msrA
msrA_2	msrA	2	P77806	20.675475125196716	3	3	WT_vs_msrA
msrA_2	msrA	2	P77808	26.20581159099	3	3	WT_vs_msrA
msrA_2	msrA	2	P78055	23.925467242299742	3	3	WT_vs_msrA
msrA_2	msrA	2	P78061	18.592777855279603	3	3	WT_vs_msrA
msrA_2	msrA	2	P78067	27.08100826043379	3	3	WT_vs_msrA
msrA_2	msrA	2	P80645	17.781468777672288	3	3	WT_vs_msrA
msrA_2	msrA	2	P80668	21.50120778754413	3	3	WT_vs_msrA
msrA_2	msrA	2	Q06065	22.890468116247735	3	3	WT_vs_msrA
msrA_2	msrA	2	Q06067	24.172848646693108	3	3	WT_vs_msrA
msrA_2	msrA	2	Q2EET2	22.702856034172022	3	3	WT_vs_msrA
msrA_2	msrA	2	Q2M7R5	24.316693087547467	3	3	WT_vs_msrA
msrA_2	msrA	2	Q2MB16	21.891628532488287	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46798	23.633064841071057	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46799	27.595227768944493	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46800	24.439768882717765	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46801	24.85036866048184	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46802	23.890634729015865	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46803	28.241923669454245	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46806	23.805450554845105	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46807	25.31515384750682	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46808	24.282154638427507	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46809	21.290417571792613	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46810	23.66290726160274	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46811	27.157948237282508	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46812	27.1444931689371	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46814	28.4935686614935	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46817	21.8696950254232	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46820	22.65988639081099	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46821	17.262303332430598	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46822	23.544712504789537	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46824	22.45264544541068	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46829	26.45029567720377	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46839	22.488013926067342	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46845	26.64470556150874	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46851	27.40720227257532	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46855	22.09435688924451	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46856	26.626083084499697	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46857	28.527700109498785	3	3	WT_vs_msrA
msrA_2	msrA	2	Q46858	14.959328188488875	3	3	WT_vs_msrA
